fraction_disordered,has_clash,ipTM,pTM,ranking_confidence,pdockq_AH,pdockq_AL,pdockq_HL,pdockq,pdockq2_AH,pdockq2_AL,pdockq2_HL,pdockq2,LIS_AH,LIS_AL,LIS_HL,avg_LIS,contacts_AH,interface_plddt_AH,interface_pae_AH,contacts_AL,interface_plddt_AL,interface_pae_AL,contacts_HL,interface_plddt_HL,interface_pae_HL,total_contacts,avg_interface_plddt,avg_interface_pae,chain_plddt_A,chain_pae_A,chain_plddt_H,chain_pae_H,chain_plddt_L,chain_pae_L,chain_pair_pae_AH,chain_pair_pae_AL,chain_pair_pae_HL,avg_model_plddt,avg_internal_pae,avg_pair_pae,model_avg_RMSD,query_avg_RMSD,scaled_RMSD_ratio,scaled_model_RMSD,scaled_query_RMSD,iptm_A,iptm_H,iptm_L,ptm_A,ptm_H,ptm_L,chain_pair_iptm_AH,chain_pair_iptm_AL,chain_pair_iptm_HL,chain_pair_pae_min_AH,chain_pair_pae_min_AL,chain_pair_pae_min_HL,del_G_B,plddt_H3,plddt_L3
0.06,0.0,0.57,0.7,0.63,0.0317906051079385,0.0215105997086582,0.4544734518855458,0.042662642115349,0.0107313648445424,0.0128892320813475,0.4732745368738576,0.0114277561001702,0.0278939393939393,0.0262856257744733,0.6710604121868673,0.2417466591184266,1121.0,63.50602586975915,21.086868686868687,723.0,63.49533195020747,21.36558441558441,3945.0,84.6081989860583,3.091661939875213,5789.0,70.53651893534163,15.181371680776108,77.42326061997704,6.96038617527773,89.53944805194804,2.9904429568437547,88.84661117717003,2.688062070181626,23.521365742558704,23.83557515940257,4.2978127699678,85.26977328303171,4.212963734101037,17.218251223976356,28.931875228645044,35.51753300199367,0.6011274543379749,0.0794564274835408,0.0541707686587127,0.17,0.52,0.52,0.71,0.88,0.88,0.17,0.16,0.88,13.535,13.105,1.08,24.00412562004442,82.5957142857143,79.95125
0.07,0.0,0.56,0.69,0.62,0.0302397608160995,0.0286456799244478,0.4565419636089018,0.0522225907184247,0.010474511917674,0.0114991761920633,0.4613112928617638,0.0110618105315647,0.0231654228855721,0.021329365079365,0.6745428109186823,0.2396791996278731,1157.0,60.94638720829733,22.22126696832579,1318.0,65.0100569044006,21.235185185185184,3731.0,86.11705708925221,3.153774680603949,6206.0,70.69116706731671,15.536742278038307,77.581205510907,6.983327455475225,89.46968614718615,3.003945306936334,89.17676575505351,2.634852759654382,24.33583994345401,23.96666084374181,4.276926097541821,85.40921913771554,4.207375174021981,17.52647562824588,37.53241100186161,35.51753300199367,0.4724387702345333,0.0487868491385602,0.0541707686587127,0.14,0.51,0.51,0.71,0.88,0.89,0.15,0.14,0.88,13.59,13.595,1.07,40.55829359258149,81.68285714285715,79.89874999999999
0.05,0.0,0.57,0.7,0.62,0.0406777051224675,0.0238395767496592,0.4700590160277291,0.0595741791969137,0.0117186451533821,0.013503853620444,0.4753206924786351,0.0121601482552508,0.0249122807017543,0.0277430555555555,0.6703936372389845,0.2410163244987647,1860.0,61.45318010752688,20.972768878718536,1070.0,63.38488317757009,21.253287197231835,3996.0,84.88366366366367,3.1004329004329008,6926.0,69.90724231625354,15.108829658794422,76.9332721010333,7.470375595133134,89.59886363636365,2.9845819683805725,88.75649227110581,2.707547169811321,22.90175528155187,23.38666695781291,4.307425587057253,85.09620933616759,4.387501577775009,16.865282608807345,28.356669250383828,35.51753300199367,0.6107173170998249,0.0824441638992287,0.0541707686587127,0.17,0.53,0.52,0.7,0.88,0.88,0.18,0.17,0.88,12.465,12.84,1.09,18.201665416540664,83.00714285714287,80.06750000000001
0.06,0.0,0.58,0.7,0.64,0.0321734619950539,0.028332997533776,0.4689769247563848,0.055327856662418,0.0117900444668699,0.0139030263191075,0.4883226505470913,0.0126609601449201,0.0327115812917594,0.0321385542168674,0.6730649159587678,0.2459716838224649,1341.0,63.82459731543624,20.10763888888889,1023.0,65.129926686217,20.33487394957984,3988.0,85.56476429287865,3.0626321353065538,6352.0,71.50642943151063,14.501714991258424,77.96741676234213,6.977067536589666,89.7638961038961,2.9737644210226466,89.0915338882283,2.643299241756304,22.501146626875048,22.82509826185693,4.264588078221943,85.60761558482217,4.198043733122872,16.530277655651307,27.73474439568889,35.51753300199367,0.621208546178827,0.085862050267914,0.0541707686587127,0.19,0.53,0.53,0.71,0.88,0.88,0.19,0.18,0.88,12.185,12.485,1.09,25.205110202423327,83.31000000000002,80.80499999999999
0.05,0.0,0.56,0.69,0.62,0.0493206672751234,0.0261959962863253,0.4632500705304417,0.0752716837845124,0.0113413892182609,0.0127043819285076,0.452017727796499,0.011780981628277,0.016431924882629,0.0183080808080808,0.6685464849743419,0.2344288302216839,1722.0,62.81293263646922,21.318546365914784,908.0,64.82640969162996,21.701666666666664,3892.0,85.14145554984583,3.155481727574751,6522.0,70.92693262598168,15.3918982533854,77.7877152698048,6.806727208605183,89.43634199134199,3.014570573992309,88.68668252080856,2.684579439252337,23.52216681064949,23.950489125687835,4.330322783318935,85.30357992731847,4.168625740616609,17.267659573218754,29.42719961383176,35.51753300199367,0.592959670382925,0.077008339350156,0.0541707686587127,0.15,0.52,0.51,0.71,0.88,0.88,0.16,0.15,0.88,13.64,13.84,1.0950000000000002,8.971157490189,82.75142857142858,79.89000000000001
0.07,0.0,0.55,0.69,0.61,0.0432327966221085,0.0277676680015134,0.4387898475749677,0.070808221425215,0.0108534243489447,0.0113603611526735,0.4509636540795518,0.0108720150979854,0.0249999999999999,0.0,0.6806318134410718,0.2352106044803572,1524.0,65.75316929133858,23.321598877980364,978.0,68.27729038854805,24.62588235294118,3874.0,84.68824341765617,3.1415282392026582,6376.0,72.9062343658476,17.029669823374732,74.88304247990816,7.059857168047963,89.26220779220779,2.9577766699900296,88.9969916765755,2.5417210368541703,24.496501217309355,25.41617608524762,4.186401476478442,84.38074731623048,4.186451624964055,18.033026259678472,42.21256372774529,35.51753300199367,0.4145025097884358,0.0389666311224075,0.0541707686587127,0.13,0.51,0.5,0.69,0.89,0.89,0.13,0.12,0.88,15.18,16.035,1.0550000000000002,5.75948019968547,80.26857142857145,77.44375
0.07,0.0,0.55,0.68,0.61,0.0572851700411087,0.0490449021851291,0.4726618423100451,0.1135002449648886,0.0112451223637637,0.0097328941260413,0.4632981315559472,0.0103115570550863,0.0041666666666666,0.0,0.6805761594381865,0.2282476087016177,2515.0,66.64464612326044,23.14278787878788,2173.0,63.64916935112748,25.72023809523809,4005.0,84.31077278401997,3.14986479177934,8693.0,71.53486275280264,17.337630255268436,74.56249138920779,7.010703579615588,89.05944805194804,2.9483976641504057,88.5633531510107,2.5820931052724387,24.49315950679337,25.14062800244563,4.192872850074609,84.06176419738885,4.180398116346144,17.942220119771203,41.700558454825945,35.51753300199367,0.4204378788624519,0.0398909758826333,0.0541707686587127,0.13,0.51,0.5,0.69,0.89,0.89,0.13,0.12,0.89,14.845,16.565,1.0550000000000002,127.76282322713196,80.64857142857143,75.5925
0.06,0.0,0.58,0.71,0.64,0.0805105313885973,0.0412991708738286,0.436804805240304,0.1405172631036372,0.0120775983894207,0.0125469575946335,0.4601806439735398,0.0121424944433491,0.011111111111111,0.0062499999999999,0.6780209879319818,0.2317940330143642,1852.0,68.55498110151187,20.69301587301588,1703.0,72.84092190252495,21.78300653594772,3965.0,85.38883858764187,3.101277777777778,7520.0,75.5949138638929,15.192433395580457,76.75156142365098,7.010315640980426,89.82852813852814,2.9720481412904145,89.73790725326992,2.60607476635514,22.70377365899631,23.43282819460215,4.219551558941334,85.43933227181635,4.196146182875327,16.785384470846598,44.83912118493031,35.51753300199367,0.3855375860072521,0.034688933838469,0.0541707686587127,0.21,0.55,0.54,0.7,0.89,0.89,0.22,0.19,0.88,14.04,14.52,1.06,30.200673480933688,82.3157142857143,79.49249999999999
0.07,0.0,0.56,0.69,0.62,0.0631799060607535,0.0255764338440319,0.4349828718021263,0.0872441562442768,0.0113612424612693,0.0111353915725844,0.4388062521532839,0.011308620397996,0.0,0.0,0.6842936766240639,0.2280978922080213,1914.0,69.49330459770115,22.254464285714285,850.0,66.22872352941177,23.57692307692308,3880.0,84.52416237113403,3.015742793791574,6644.0,73.41539683274898,16.282376718809644,75.15249138920781,7.059883618409452,89.63470779220779,2.8950149551345965,89.19362663495838,2.5504672897196263,24.154935993088824,25.16996680932833,4.12804916359067,84.66027527212465,4.168455287754558,17.81765065533594,45.53623497238442,35.51753300199367,0.3782544424589,0.0336704464183228,0.0541707686587127,0.14,0.51,0.51,0.7,0.89,0.89,0.14,0.13,0.89,15.535,16.505,1.045,162.67155635718018,81.59428571428573,77.975
0.07,0.0,0.63,0.74,0.68,0.0470017224423174,0.056333936980737,0.4547273777626761,0.1182757810123133,0.015785362920264,0.0178401847619404,0.5419707394168032,0.0163632073188162,0.0346496860730593,0.0336995814307458,0.6868852775610579,0.2517448483549543,1511.0,70.61754798146923,16.68021052631579,1715.0,75.47806997084548,17.34889705882353,3853.0,86.09184271995848,2.911580086580087,7079.0,77.39582022409105,12.3135625572398,78.08867967853041,6.987206841826839,90.45112554112552,2.8489104116222763,90.50008323424495,2.51572914829836,20.008976674782065,20.690195650275136,4.063500353412393,86.34662948463362,4.117282133915825,14.9208908928232,46.76658570604743,35.51753300199367,0.3657982868619057,0.0319780322049167,0.0541707686587127,0.33,0.63,0.6,0.7,0.89,0.89,0.36,0.31,0.89,10.53,11.295,1.04,38.25474070653337,84.03,81.52125
0.02,0.0,0.26,0.5,0.32,0.1131995188478894,0.0214747522193762,0.4012601094729926,0.3954270082616213,0.0102904147788513,0.0099066241165121,0.4888488502630839,0.0102187930948434,0.0,0.0,0.5339379542928759,0.1779793180976253,2045.0,68.56298044009779,26.725357142857145,885.0,68.20950282485876,26.871493212669684,4574.0,82.4274519020551,3.925578168362627,7504.0,73.06664505567055,19.174142841296483,75.66154927377792,17.38378393153255,83.744223669924,3.566429283577838,84.75026796589525,3.5788140161725064,28.994098501469555,29.20780102704712,5.888219438718884,81.38534696986572,8.176342410427631,21.36337298907852,43.18013632576746,52.87364097484679,0.5999000589500805,0.037304297528872,0.0251928964294598,0.21,0.51,0.51,0.57,0.84,0.83,0.21,0.21,0.8,21.52,22.165,1.525,6.734581611060321,75.01142857142858,86.73125
0.03,0.0,0.22,0.5,0.29,0.0755585046146258,0.0910710545848882,0.4031080433850572,0.4931538102434469,0.0093790543811376,0.0094381800863923,0.4675024641272974,0.0093995716015205,0.0,0.0,0.5362558309840482,0.1787519436613494,1757.0,68.53541263517359,30.15231481481481,1776.0,74.41947635135135,30.04567307692308,4670.0,81.95175588865096,3.880163043478261,8203.0,74.96888162505864,21.359383645072047,75.73089957832265,17.089293306931168,83.80181324647123,3.5760860276313915,84.2873203410475,3.555022461814915,30.910599412178662,30.86247560182173,5.852390201363565,81.2733443886138,8.073467265459158,22.54182173845465,71.6761383908445,52.87364097484679,0.3524000931039246,0.0138683108572379,0.0251928964294598,0.12,0.46,0.46,0.58,0.84,0.83,0.12,0.12,0.81,28.515,28.47,1.545,178.1611405660288,74.08,86.49
0.03,0.0,0.23,0.49,0.3,0.1235534952636463,0.092525776958551,0.3770023738242078,0.4400946494580092,0.0091660581306234,0.0084624099344943,0.4406979087151091,0.0088715099036611,0.0,0.0,0.5294744157368304,0.1764914719122768,3552.0,63.66293215090091,29.63549206349207,3360.0,64.69299107142858,30.34451827242525,4424.0,81.09599231464739,3.950048309178744,11336.0,69.8173051789923,21.31001954836536,75.20262064657192,17.250398765739554,83.12657980456027,3.5972724683093578,83.49437271619976,3.589865229110512,30.222745994949705,30.46863033274468,5.9238544474393535,80.60785772244398,8.145845487719807,22.20507692504458,44.5696763949988,52.87364097484679,0.5846040008226405,0.0350948596382678,0.0251928964294598,0.12,0.46,0.46,0.57,0.84,0.83,0.12,0.12,0.8,26.29,27.015,1.56,1707.415218052177,71.09714285714286,84.935
0.02,0.0,0.26,0.49,0.32,0.1382242390485136,0.0204070662276117,0.3984279261052739,0.3940382617897461,0.0102111151416677,0.0,0.4880332543333603,0.0101314653194439,0.0,0.0,0.5335076944331365,0.1778358981443788,2511.0,69.02777777777777,27.059185185185186,844.0,66.39888033175356,27.06838235294118,4498.0,82.22369497554469,3.8633333333333337,7853.0,72.55011769502534,19.33030029048657,75.64838044666561,17.471901593240723,83.74609120521173,3.558937473294403,84.72544457978076,3.568805031446541,29.101075257689285,29.249778092759545,5.893297130172824,81.37330541055269,8.199881365993889,21.414716826873885,44.80759046313382,52.87364097484679,0.5820159937438055,0.0347360752001865,0.0251928964294598,0.21,0.5,0.51,0.56,0.84,0.83,0.21,0.21,0.8,21.655,21.865,1.52,-1.8481849334467029,74.81000000000002,86.64125
0.03,0.0,0.22,0.49,0.29,0.0568653053755353,0.0221596115492552,0.3706080656789996,0.3839534031430978,0.0094377827928898,0.008660707670408,0.4686362116416164,0.0092388723891642,0.0,0.0,0.5364002296177985,0.1788000765392662,1356.0,66.39879056047198,30.06612903225806,836.0,64.27020933014354,29.77971014492753,4544.0,81.69284881161971,3.868704710144928,6736.0,70.78728290074507,21.23818129577684,75.65550679369045,17.29270938997649,83.54129207383279,3.541411479846176,84.34155907429964,3.585947888589398,30.546690917746403,30.68972313876754,5.845433645156175,81.17945264727429,8.140022919470688,22.360615900556702,45.98704674154905,52.87364097484679,0.5693231946618397,0.0330352393668557,0.0251928964294598,0.12,0.47,0.47,0.57,0.84,0.83,0.12,0.12,0.81,28.54,28.6,1.5750000000000002,12.750891898091368,74.09285714285714,86.17375
0.03,0.0,0.22,0.5,0.29,0.0285411199869261,0.0587349127435043,0.4030871234656691,0.4686567044476961,0.0094045724366121,0.0093954118262787,0.4644035750542991,0.0094349784476142,0.0,0.0,0.5345597812538401,0.17818659375128,482.0,64.4298132780083,29.96871794871795,1190.0,73.9348487394958,29.975350140056022,4530.0,82.18440286975715,3.824385633270321,6202.0,73.51635496242041,21.25615124068144,75.68607683898173,16.973164705739435,83.95623235613463,3.583941034040735,84.18032886723508,3.5785265049416,30.90122842240345,30.89314817826936,5.864123196448391,81.27421268745047,8.04521074824059,22.552833265707065,72.18151924857186,52.87364097484679,0.3491998468612338,0.013677438836876,0.0251928964294598,0.12,0.46,0.46,0.59,0.84,0.83,0.12,0.12,0.8,28.085,28.095,1.56,-0.827316038347135,75.17571428571429,86.53375
0.01,0.0,0.26,0.51,0.32,0.0884569851219673,0.0245130314824618,0.3796415835067188,0.3849777418506087,0.0103026780768759,0.0099470264002833,0.4778141870941353,0.0101644177707112,0.0,0.0,0.5351720681263858,0.1783906893754619,1954.0,68.65841862845444,26.78471575023299,1175.0,68.1617659574468,26.84210526315789,4303.0,82.46651173599814,3.8866666666666654,7432.0,73.09556544063314,19.17116256001918,75.6399859440887,17.027974342932463,83.9985450597177,3.588000284859707,84.72654080389768,3.589119496855346,29.006899656414287,29.124757760944323,5.858201205010307,81.45502393590137,8.068364708215839,21.32995287412297,43.971045665042816,52.87364097484679,0.5911562087271157,0.0360222850320348,0.0251928964294598,0.21,0.51,0.51,0.59,0.84,0.83,0.21,0.22,0.8,21.45,21.965,1.535,3.8776014297195616,75.91428571428573,86.7625
0.03,0.0,0.22,0.5,0.3,0.0609588299734804,0.0219492699389035,0.3904007938533499,0.3989262590748086,0.0094337639498446,0.0086788693314205,0.4664548259682451,0.0093368978004002,0.0,0.0,0.5315798395022042,0.177193279834068,1468.0,68.01230245231608,30.02183908045977,771.0,64.55498702983138,29.677324263038543,4486.0,81.74217231386537,3.928875236294896,6725.0,71.43648726533762,21.209346193264405,75.62344369826644,17.166322821062604,83.60890336590661,3.600961401509757,84.14175395858709,3.6089398023360286,30.564626712754063,30.648187563899988,5.903182971301728,81.12470034092004,8.125408008302797,22.37199908265193,46.99938707934054,52.87364097484679,0.5586144456770307,0.0316720327705265,0.0251928964294598,0.13,0.46,0.47,0.58,0.84,0.83,0.13,0.13,0.8,28.435,28.215,1.5750000000000002,6.4217357318640325,75.03285714285714,86.0275
0.03,0.0,0.22,0.5,0.29,0.057848472881812,0.0671992981425969,0.3937164565705123,0.4707206474791052,0.00939165400296,0.009436072890516,0.4698787535155655,0.0094141624421446,0.0,0.0,0.5334426083853089,0.1778142027951029,1465.0,68.06071331058021,29.81794258373205,1265.0,73.39065612648221,29.85982142857143,4628.0,82.08752917026793,3.967092198581561,7358.0,74.51296620244345,21.214952070295016,75.67896610963612,17.028659503258762,83.91145494028231,3.667041731947017,84.2182825822168,3.588364779874214,30.828800658194314,30.825317176317498,5.898295544632947,81.2695678773784,8.094688671693332,22.517471126381583,72.26156401173681,52.87364097484679,0.3486962621050993,0.0136475676924776,0.0251928964294598,0.12,0.46,0.46,0.59,0.84,0.83,0.12,0.12,0.8,27.885,27.865,1.54,22.440589312191435,74.58714285714287,86.56875000000001
0.03,0.0,0.26,0.51,0.32,0.0988486086641844,0.0196703614051098,0.3923108038711196,0.3937175731829167,0.0101165111138934,0.0098615877544745,0.4769573666964324,0.0100780929241034,0.0,0.0,0.531686180820945,0.177228726940315,1845.0,68.74121138211382,27.212068965517243,923.0,67.80812567713977,27.2225,4518.0,82.34830234617087,3.9057971014492754,7286.0,72.96587980180816,19.44678868898884,75.66873965328752,17.075887580254264,83.86737242128122,3.5890329012961115,84.53215590742995,3.588823000898472,29.24213944198369,29.39465157077795,5.914709846202632,81.3560893273329,8.084581160816283,21.51716695298809,43.184784215747,52.87364097484679,0.5998483893401089,0.0372965674647597,0.0251928964294598,0.2,0.5,0.5,0.59,0.84,0.83,0.19,0.2,0.8,22.245,22.48,1.55,2.795368186561348,75.71857142857142,86.48750000000001
0.04,0.0,0.26,0.51,0.33,0.1879083446848991,0.0194147690213721,0.3950426686963788,0.3853903125611215,0.0101786252700829,0.0,0.4818553623171558,0.0101114352236306,0.0,0.0,0.5315159899089612,0.1771719966363204,2918.0,69.16041295407814,27.07261904761905,823.0,66.26991494532199,26.446153846153845,4698.0,82.21327373350363,3.8826086956521744,8439.0,72.54786721096792,19.133793863141687,75.45410744963299,17.142165452855743,83.5847014115092,3.615880928642643,84.7341047503045,3.626172506738545,28.93781667839549,29.10395192397063,5.9431187569367365,81.25763787048221,8.128072962745643,21.328295786434285,42.26325413910209,52.87364097484679,0.6101573895407078,0.0388768460258302,0.0251928964294598,0.22,0.5,0.51,0.57,0.84,0.83,0.21,0.22,0.8,20.93,21.75,1.5,27.40262703974168,74.8742857142857,86.405
0.03,0.0,0.23,0.5,0.3,0.080397030317802,0.0306485197821321,0.3898589705988913,0.4156557151563017,0.0091348896197228,0.0099895498395997,0.3502754587830466,0.0091808078163978,0.0,0.0,0.5295513921880102,0.1765171307293367,2677.0,62.16055472543892,29.81985370950888,1135.0,67.43440969162995,29.51972789115646,4696.0,81.54822614991481,4.263610586011342,8508.0,70.38106352232789,21.20106406222556,75.47944401062003,17.032795672799498,82.9443973941368,3.79844751459906,84.4323264311815,3.605876010781672,30.389876640311297,30.37791267775816,6.063504835896623,80.95205594531278,8.14570639939341,22.277098051322024,68.31899204396683,52.87364097484679,0.3745922530424774,0.015243469301731,0.0251928964294598,0.13,0.46,0.46,0.58,0.83,0.83,0.13,0.13,0.79,23.91,23.745,1.525,144.24607979728992,68.64714285714285,85.5725
0.03,0.0,0.23,0.51,0.3,0.074127337825017,0.0312437816843054,0.3743663082258621,0.391227541697299,0.0091185467314766,0.0091571082178131,0.4391530643992725,0.0091053350692825,0.0,0.0,0.5310305283715071,0.1770101761238357,1777.0,61.22822172200337,29.92789351851852,1727.0,66.3575130283729,30.61437451437451,4608.0,81.14099826388889,3.976459936622906,8112.0,69.57557767142173,21.50624265650531,75.50771669529908,16.954342993203063,83.2329207383279,3.601637943312918,83.93570036540802,3.563261455525607,30.32761828869479,30.551562064318247,5.907725543047407,80.89211259967834,8.039747464013862,22.262301965353483,49.55790149442485,52.87364097484679,0.5323364140150304,0.0285772417668757,0.0251928964294598,0.12,0.46,0.46,0.59,0.84,0.83,0.12,0.12,0.8,25.33,26.285,1.54,35.96312044364845,71.11999999999999,85.02000000000001
0.03,0.0,0.31,0.53,0.37,0.1566103228608147,0.0194748618181675,0.3988807739661832,0.3916520907189347,0.0110762930022197,0.0105981336253638,0.5067740459708487,0.0109740634747336,0.0,0.0,0.5386435773954676,0.1795478591318225,2726.0,70.41734042553192,24.302591463414632,987.0,68.07497467071936,24.422222222222224,4645.0,82.6199052744887,3.8794929832503393,8358.0,73.70407345691332,17.534768889629067,75.89878650632515,16.861474613230644,84.28206297502715,3.602200541233443,85.34650426309378,3.588032345013477,27.539912344248048,27.704177897574123,5.845830030125256,81.84245124814869,8.017235833159189,20.363306757315808,45.71201754688381,52.87364097484679,0.5722623280797895,0.0334206271138684,0.0251928964294598,0.28,0.54,0.54,0.59,0.84,0.83,0.27,0.29,0.8,17.74,18.700000000000003,1.45,28.15434094473403,75.93857142857142,87.63374999999999
0.03,0.0,0.23,0.5,0.3,0.0432439510872933,0.0353150756598835,0.4006500763780877,0.4224144971048157,0.0092891944849722,0.0092008728055758,0.4676641796624037,0.0093051239094733,0.0,0.0,0.5375545310724243,0.1791848436908081,1566.0,62.894026181353766,30.157413793103448,1289.0,66.7422885958107,29.92734375,4616.0,82.23723136915078,3.862600472813239,7471.0,70.62451538210509,21.315786005305565,75.72275495861315,16.962755796225547,83.56819761129208,3.555825380999857,84.72151035322776,3.565453728661276,30.515456699921344,30.45984292220467,5.824762169018551,81.33748764104433,8.02801163529556,22.266687263714857,71.33412750203186,52.87364097484679,0.354586276793298,0.013999746463978,0.0251928964294598,0.12,0.46,0.46,0.59,0.84,0.83,0.12,0.12,0.8,24.65,24.745,1.56,19.51661334117909,71.30428571428571,86.11124999999998
0.02,0.0,0.26,0.51,0.32,0.1822343562653233,0.0221757478076301,0.4001053407924328,0.4065710058647788,0.0100272013229642,0.0098083917465012,0.4737000373428912,0.0099757340971732,0.0,0.0,0.5300642487521157,0.1766880829173719,2844.0,69.73873241912798,27.24264705882353,1019.0,68.35680569185476,27.260392156862743,4699.0,82.0479176420515,3.964273049645391,8562.0,73.38115191767808,19.489104088443888,75.74309698578791,16.994037647373244,83.4800977198697,3.645556188577126,84.57455542021924,3.6091734052111417,29.18826220143229,29.349576517334324,5.956952592357697,81.26591670862562,8.082922413720503,21.498263770374773,41.97473213690837,52.87364097484679,0.6134112738460219,0.0393920132974758,0.0251928964294598,0.2,0.5,0.5,0.59,0.83,0.83,0.19,0.2,0.8,22.405,22.835,1.52,10.860777026642111,74.82285714285715,85.97874999999999
0.03,0.0,0.22,0.5,0.29,0.0500979774741181,0.0269521367415335,0.3671280400466914,0.3805666744782134,0.009115453169598,0.0089092131546839,0.4773813280762361,0.0090681828365038,0.0,0.0,0.5356130384155245,0.1785376794718415,1464.0,63.80184084699454,29.996438746438745,1018.0,66.2325442043222,29.67136431784109,4368.0,81.94528731684981,3.834975845410628,6850.0,70.65989078938885,21.16759296989682,75.89284085584882,17.14073970589129,83.79313789359394,3.5837986041874377,84.5546041412911,3.585067385444744,30.59389669660968,30.653828771261264,5.83950372601871,81.41352763024462,8.103201898507825,22.362409731296548,47.743197343999725,52.87364097484679,0.5508576824978605,0.0307229408715366,0.0251928964294598,0.12,0.46,0.47,0.58,0.84,0.83,0.12,0.13,0.81,28.515,28.36,1.54,5.411637130724955,74.75428571428571,86.30000000000001
0.02,0.0,0.27,0.5,0.32,0.1084400952278821,0.0204217567175054,0.4003049025610889,0.3960903502018359,0.0103196415506704,0.0093405050550287,0.4839851582789374,0.010180514396346,0.0,0.0,0.5302615592843989,0.1767538530947996,2090.0,68.74284688995215,26.636516357206013,1067.0,68.03690253045923,26.862132352941178,4673.0,82.34181468007704,3.945523049645389,7830.0,73.04052136682947,19.148057253264195,75.83615180384194,17.294035065873796,83.72225841476657,3.60620994160376,84.59717417783192,3.6156244384546254,28.971925321852883,29.10462287387304,5.943641985095924,81.38519479881347,8.171956481977395,21.34006339360728,43.355833437496095,52.87364097484679,0.5979491992161362,0.0370137312780981,0.0251928964294598,0.22,0.51,0.51,0.58,0.84,0.83,0.21,0.22,0.8,21.335,21.85,1.515,8.735331062630308,75.51714285714286,86.245
0.03,0.0,0.23,0.51,0.3,0.0760973054711312,0.0368988846871973,0.39061697380202,0.4195770899643582,0.0095343226212404,0.0093147532928409,0.4763383349048723,0.0092767107627651,0.0,0.0,0.5337977538579706,0.1779325846193235,2274.0,64.5008399296394,29.838832772166107,1298.0,68.03697611710324,30.184068627450976,4583.0,82.05884027929305,3.8148309178743967,8155.0,71.53221877534524,21.279244105830493,75.8407121661721,16.93257913055098,83.89639522258415,3.59146133029483,84.32171741778319,3.556343216531896,30.60343792689489,30.65291267775816,5.860123672110354,81.35294160217981,8.026794559125902,22.372158092254463,72.06588276729033,52.87364097484679,0.3499289321386715,0.013720764789186,0.0251928964294598,0.12,0.46,0.46,0.6,0.83,0.83,0.12,0.12,0.8,24.84,25.43,1.545,94.89626529916842,73.71714285714286,85.8175
0.02,0.0,0.23,0.52,0.3,0.0423761623497638,0.0199663202168001,0.388398444521106,0.3692954286977903,0.0090602763841119,0.0,0.4651788112186258,0.0091525001258749,0.0,0.0,0.5331134545758867,0.1777044848586288,1302.0,57.66296850998464,29.084183673469383,560.0,58.76232142857142,29.32678571428572,4661.0,81.84493349066723,3.958695652173913,6523.0,66.09007447640776,20.789888346643007,75.83901452444167,16.86606224147042,83.65337676438654,3.612612163509472,84.3459317904994,3.568643306379156,30.212432731713378,30.47316839390278,5.888021246234342,81.27944102644254,8.015772570453015,22.1912074572835,51.50387517440525,52.87364097484679,0.5131209286555306,0.0265147426789697,0.0251928964294598,0.13,0.47,0.46,0.6,0.83,0.83,0.13,0.13,0.8,24.335,24.615,1.545,17.924916358607106,72.49857142857142,85.8425
0.03,0.0,0.22,0.5,0.29,0.0371037774540215,0.0662502922395581,0.3799994170914808,0.4192414442084486,0.0094795837059422,0.0087180704415436,0.4487243855514405,0.0088849058991217,0.0,0.0,0.5266629055978116,0.1755543018659372,1137.0,66.2862840809147,30.48758620689655,2032.0,65.00174212598424,29.92606490872211,4741.0,81.30261970048512,4.0107712765957455,7910.0,70.86354863579469,21.47480746407147,75.51422926753084,17.030758717875514,83.14675352877306,3.604037886340977,83.83909866017052,3.572309074573226,30.734367367636708,30.68376707872479,5.982487712065959,80.83336048549147,8.069035226263239,22.46687405280915,57.13581650238125,52.87364097484679,0.4613143509116949,0.0216527959624347,0.0251928964294598,0.12,0.45,0.46,0.58,0.84,0.83,0.11,0.12,0.8,28.855,28.565,1.62,3.062845590469351,72.78285714285713,85.44875
0.03,0.0,0.22,0.5,0.29,0.0513185180737038,0.047491956952444,0.3763869533875968,0.4289222044944932,0.0094464034520006,0.0094024826353866,0.4554922890804258,0.0093987731154019,0.0,0.0,0.5335508538462805,0.1778502846154268,1627.0,65.25017516902274,29.778843537414968,1429.0,71.04445766270119,29.35720823798627,4490.0,81.86539977728286,3.909528214616096,7546.0,72.72001086966894,21.01519333000578,75.68524285491176,17.026841672082753,83.50044516829533,3.6012605042016808,84.26383678440926,3.616208445642408,30.67727159829449,30.747086160423827,5.875796733787855,81.14984160253879,8.081436873975614,22.43338483083539,53.188556397552695,52.87364097484679,0.4970308681672696,0.0249028656259223,0.0251928964294598,0.13,0.46,0.46,0.59,0.84,0.83,0.13,0.13,0.8,28.105,27.875,1.57,16.62620277646394,74.53999999999999,86.3625
